customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_Ratio,High_Risk_Contract,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_1-2 Years,Tenure_Group_2-4 Years,Tenure_Group_4-6 Years
2075-PUEPR,0,55,19.35,1153.25,0,0.016778668833482172,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1982-FEBTD,0,23,25.6,514.75,0,0.049732879072697835,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
5301-GAUUY,0,32,80.35,2596.15,1,0.030949675361786964,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5791-KAJFD,0,56,68.75,3808.0,0,0.018054096591244493,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2654-VBVPB,0,1,19.9,19.9,0,0.9999994974876897,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1154-HYWWO,0,38,70.6,2708.2,0,0.026068975607159824,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2501-XWWTZ,0,11,70.2,760.05,0,0.09236234336737922,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3716-UVSPD,0,1,49.3,49.3,0,0.9999997971602845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6815-ABQFQ,0,56,107.25,6033.3,0,0.01777634127628936,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
7343-EOBEU,0,3,23.6,89.05,0,0.26501962212019964,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3701-SFMUH,0,7,69.7,516.15,0,0.13503826145426212,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6103-LIANB,0,59,99.5,5861.75,0,0.01697445299275054,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
7319-VENRZ,0,7,64.3,445.95,0,0.14418656476765188,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5846-NEQVZ,0,71,70.85,4973.4,0,0.014245787561334726,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
6967-QIQRV,0,15,101.9,1667.25,0,0.0611186081204462,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
5781-RFZRP,0,71,73.5,5357.75,0,0.013718445217267613,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0939-YAPAF,0,35,100.25,3527.6,1,0.028418754880318756,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0308-IVGOK,0,11,40.4,422.6,0,0.09559867260769823,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
7293-LSCDV,0,60,19.25,1103.25,0,0.01744844760980333,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
7025-WCBNE,1,47,59.6,2754.0,0,0.021641249013648334,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5756-JYOJT,0,11,64.9,697.25,0,0.09307995563886763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4710-FDUIZ,0,56,100.3,5614.45,1,0.017864617161316574,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
6030-REHUX,1,28,110.85,3204.4,0,0.03459305943517332,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
9548-LIGTA,0,61,81.05,4747.65,0,0.017071603810155333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
5150-LJNSR,0,31,98.05,3082.1,0,0.03181272498681832,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8270-RKSAP,0,9,70.5,597.9,0,0.11791269245839284,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6522-YRBXD,1,35,94.55,3365.4,0,0.02809472862633051,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2640-LYMOV,0,2,19.65,38.8,0,0.5064431684424823,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1218-VKFPE,0,12,19.0,233.55,1,0.0813530258465842,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3627-FHKBK,0,1,75.3,75.3,1,0.9999998671978928,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2865-TCHJW,1,4,89.2,346.2,1,0.2576545275085348,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1423-BMPBQ,0,1,19.0,19.0,0,0.9999994736844876,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2393-DIVAI,0,3,20.0,61.7,0,0.3241490560536376,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5192-EBGOV,1,1,85.7,85.7,1,0.9999998833138992,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4568-KNYWR,0,52,63.25,3342.45,0,0.018923244868514877,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
8752-IMQOS,0,5,20.1,85.1,0,0.23619268669886176,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0742-LAFQK,0,72,99.15,7422.1,0,0.013358752895597266,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
0795-LAFGP,0,71,90.4,6668.05,0,0.013557186863390067,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0619-OLYUR,0,72,111.9,8071.05,0,0.01386436707260596,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
5512-IDZEI,0,46,24.9,1174.8,0,0.021195096857379154,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0459-SPZHJ,0,63,83.5,5435.0,0,0.01536338543631392,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0215-BQKGS,0,30,84.3,2438.6,0,0.03456901486685387,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9244-ZVAPM,0,1,45.6,45.6,0,0.9999997807018024,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0719-SYFRB,0,12,61.65,713.75,1,0.08637477987565982,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8208-EUMTE,0,16,54.85,916.15,0,0.059870107953172436,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
5172-MIGPM,0,4,65.55,237.2,0,0.27634906086218125,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1710-RCXUS,0,51,90.35,4614.55,0,0.019579373894357252,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
0374-FIUCA,0,65,20.4,1414.45,0,0.014422566973575827,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
5839-SUYVZ,0,16,74.55,1170.5,0,0.06369072991293695,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5173-ZXXXL,0,2,19.95,47.7,0,0.41823890602957936,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1096-ADRUX,0,66,74.25,4859.25,0,0.015280135791984081,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2001-MCUUW,0,46,108.65,4903.2,0,0.022158998160060783,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
2731-GJRDG,0,32,109.55,3608.0,0,0.030363081955756422,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
4723-BEGSG,0,72,86.65,6094.25,0,0.014218320524726883,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
6516-NKQBO,0,38,81.0,3084.9,0,0.026256928826681805,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
8672-OAUPW,0,51,47.85,2356.75,0,0.02030338381116629,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8207-DMRVL,0,72,114.55,8306.05,0,0.013791152215805165,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3419-SNJJD,1,65,105.25,6786.4,1,0.01550895907180691,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6543-CPZMK,0,9,29.95,248.95,1,0.12030527735267012,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4765-OXPPD,0,9,65.0,663.05,1,0.09803182115931196,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2804-ETQDK,0,66,20.55,1357.1,0,0.015142583338423233,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
6689-VRRTK,1,44,109.8,4860.35,0,0.022590965624716398,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0
7138-GIRSH,0,50,69.5,3418.2,0,0.02033233859829051,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
9396-ZSFLL,0,15,48.85,631.4,0,0.0773677529716859,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6464-KEXXH,0,8,25.25,186.3,0,0.1355340775344027,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7134-MJPDY,1,66,102.85,6976.75,0,0.014741821027352534,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
5240-CAOYT,0,57,87.55,4884.85,0,0.017922761153520043,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4059-IIEBK,0,7,78.55,522.95,0,0.15020556171325056,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4881-JVQOD,1,10,34.55,362.6,0,0.09528405694197305,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0516-UXRMT,0,62,92.05,5755.8,0,0.0159925639945923,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4851-BQDNX,0,40,85.05,3355.65,0,0.02534531305307373,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5148-HKFIR,0,20,19.7,406.95,0,0.048408894252146596,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
1009-IRMNA,0,7,20.0,137.6,1,0.14534882664616086,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3003-CMDUU,0,25,95.15,2395.7,0,0.03971699277990987,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
5016-IBERQ,0,23,84.25,1968.1,0,0.042807783939800906,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6797-UCJHZ,1,66,104.6,6819.45,0,0.015338480353491146,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
2469-DTSGX,1,72,111.65,7943.45,0,0.014055605544120496,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
4554-YGZIH,1,49,90.05,4547.25,1,0.01980317770124102,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5099-BAILX,1,43,110.75,4687.9,1,0.02362465064607895,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
9931-KGHOA,0,46,55.0,2473.95,0,0.02223165374307624,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1775-KWJKQ,0,72,89.85,6562.9,0,0.013690594076261114,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
7665-VIGUD,0,10,20.35,176.3,0,0.11542824075846621,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9411-TPQQV,0,40,54.55,2236.2,0,0.0243940612449957,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
7207-RMRDB,0,65,105.5,6985.65,1,0.015102388446168378,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
7954-MLBUN,0,31,99.45,3109.9,0,0.03197852010682491,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
2077-DDHJK,0,68,70.9,4911.35,0,0.014435949353159623,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4913-EHYUI,1,56,104.55,5794.65,1,0.018042504693048755,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
0195-IESCP,0,10,85.25,855.3,1,0.09967262832137697,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9574-BOSMD,0,68,25.4,1620.2,0,0.01567707680732578,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4580-TMHJU,0,43,56.15,2499.3,1,0.022466290471466845,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0970-ETWGE,0,1,89.55,89.55,1,0.999999888330554,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
4908-XAXAY,1,49,89.85,4287.2,0,0.02095773460310288,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
8404-VLQFB,0,15,25.25,394.85,0,0.06394833319112744,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1626-ERCMM,1,20,94.55,1899.65,1,0.04977232621918602,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0887-HJGAR,0,1,45.7,45.7,1,0.9999997811816671,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2391-IPLOP,0,50,69.65,3442.15,0,0.020234446435412615,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
5644-PDMZC,1,2,89.5,161.5,1,0.5541795322489453,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3509-GWQGF,1,24,70.0,1732.6,0,0.040401708181913264,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9576-ANLXO,0,3,69.55,222.3,1,0.3128654830020025,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-BASKD,0,1,74.6,74.6,1,0.9999998659517606,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5845-BZZIB,0,35,20.1,655.3,0,0.03067297374221008,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1140-UKVZG,0,17,24.8,475.25,0,0.0521830604485416,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4160-AMJTL,1,8,19.65,164.3,1,0.11959828852110232,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5183-SNMJQ,0,10,95.1,865.1,0,0.10992948664975741,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
8100-PNJMH,0,68,88.85,6132.7,0,0.014487909053943763,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
7838-LAZFO,0,45,78.8,3597.5,0,0.021904100008605695,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4464-JCOLN,0,2,19.85,35.9,1,0.5529246370683463,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2085-JVGAD,0,37,20.35,697.65,0,0.029169353842623758,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5650-VDUDS,0,4,24.25,96.05,1,0.25247264419857945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8095-WANWK,0,10,45.25,428.7,0,0.1055516653708499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3030-ZKIWL,0,1,20.05,20.05,0,0.9999995012471316,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9565-FLVCG,0,65,69.55,4459.15,0,0.015597142918275585,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
8755-OGKNA,0,57,19.5,1167.6,0,0.016700924831269916,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2800-VEQXM,0,3,74.75,238.1,0,0.3139437079402055,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7538-GWHML,0,2,69.65,145.15,1,0.4798483995970789,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5533-RJFTJ,0,49,30.2,1453.1,0,0.020783153115524377,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3859-CVCET,0,4,45.65,191.05,1,0.23894267265413907,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0214-JHPFW,0,70,57.8,4039.3,0,0.014309410010869678,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
5642-MHDQT,0,53,19.85,1039.45,0,0.019096637461189694,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3088-FVYWK,0,53,25.55,1336.1,0,0.019122820005068337,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
3276-HDUEG,0,1,75.05,75.05,1,0.999999866755514,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9092-GDZKO,0,22,24.85,493.4,0,0.05036481454469367,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0823-HSCDJ,1,52,49.15,2550.9,1,0.019267709360352384,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
3729-OWRVL,1,65,110.35,7246.15,0,0.01522877663969311,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
2324-AALNO,0,48,24.55,1203.95,0,0.020391212090276074,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0822-GAVAP,0,2,34.7,62.25,1,0.5574296293285737,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
5760-IFJOZ,0,3,107.95,313.6,0,0.3442283053498627,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2826-UWHIS,0,45,81.4,3775.85,0,0.0215580597175257,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1448-PWKYE,0,1,80.0,80.0,1,0.9999998750000156,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7501-IWUNG,0,61,73.8,4616.05,0,0.015987695072653685,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
4957-TREIR,0,3,64.4,195.65,0,0.3291591960562639,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
7251-LJBQN,1,40,103.75,4188.4,0,0.024770795471371423,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0
8040-MNRTF,0,1,71.1,71.1,0,0.9999998593530437,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1536-HBSWP,0,1,49.9,49.9,0,0.9999997995992385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5313-FPXWG,0,51,24.6,1266.4,0,0.019425141981797678,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0067-DKWBL,1,2,49.25,91.1,1,0.540614649767876,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0946-FKYTX,0,52,30.1,1623.4,0,0.018541332890591764,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5076-YVXCM,0,51,83.4,4149.45,0,0.02009904922315235,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8262-COGGB,0,1,20.45,20.45,0,0.9999995110026841,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
6663-JOCQO,0,31,75.25,2344.5,0,0.03209639568310345,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
9620-QJREV,0,47,20.55,1013.05,0,0.020285276933169373,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
2276-YDAVZ,0,3,75.1,270.7,1,0.2774288778193987,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2682-KEVRP,1,22,20.05,417.0,0,0.04808153361914788,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2480-JZOSN,0,1,20.65,20.65,0,0.9999995157387334,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0078-XZMHT,0,72,85.15,6316.2,0,0.013481207033530911,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
5896-NPFWW,0,3,50.15,168.15,1,0.2982455962982101,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
